id,type,path,version,addedOn,updatedOn,removedOn,assetBundleName,assetBundlePersistent,assetBundleCRC,<IsTemplate>k__BackingField,addendum
chrPrfWeap_shadowhawk_leftarm_ppc_eh2,Prefab,Assets/Character/Mechs/Prefabs/Weapons/Shadowhawk/chrPrfWeap_shadowhawk_leftarm_ppc_eh2.prefab,342,2018-02-27T00:34:53.1864022Z,2019-05-17T19:52:57.4673575Z,,chrprfmech_shadowhawkbase-001,False,3910232389,False,False
chrPrfWeap_shadowhawk_lefttorso_ac10_bh1,Prefab,Assets/Character/Mechs/Prefabs/Weapons/Shadowhawk/chrPrfWeap_shadowhawk_lefttorso_ac10_bh1.prefab,342,2018-02-27T00:34:53.1874014Z,2019-05-17T19:52:57.6550121Z,,chrprfmech_shadowhawkbase-001,False,3910232389,False,False
chrPrfWeap_shadowhawk_lefttorso_ac20_bh1,Prefab,Assets/Character/Mechs/Prefabs/Weapons/Shadowhawk/chrPrfWeap_shadowhawk_lefttorso_ac20_bh1.prefab,342,2018-02-27T00:34:53.1874014Z,2019-05-17T19:52:57.7828609Z,,chrprfmech_shadowhawkbase-001,False,3910232389,False,False
chrPrfWeap_shadowhawk_lefttorso_ac5_bh1,Prefab,Assets/Character/Mechs/Prefabs/Weapons/Shadowhawk/chrPrfWeap_shadowhawk_lefttorso_ac5_bh1.prefab,342,2018-02-27T00:34:53.1884007Z,2019-05-17T19:52:56.9116441Z,,chrprfmech_shadowhawkbase-001,False,3910232389,False,False
chrPrfWeap_shadowhawk_lefttorso_ac5_bh2,Prefab,Assets/Character/Mechs/Prefabs/Weapons/Shadowhawk/chrPrfWeap_shadowhawk_lefttorso_ac5_bh2.prefab,342,2018-02-27T00:34:53.1884007Z,2019-05-17T19:52:56.8042829Z,,chrprfmech_shadowhawkbase-001,False,3910232389,False,False
chrPrfWeap_shadowhawk_lefttorso_ac5_bh3,Prefab,Assets/Character/Mechs/Prefabs/Weapons/Shadowhawk/chrPrfWeap_shadowhawk_lefttorso_ac5_bh3.prefab,342,2018-02-27T00:34:53.1893999Z,2019-05-17T19:52:56.9368288Z,,chrprfmech_shadowhawkbase-001,False,3910232389,False,False
chrPrfWeap_shadowhawk_lefttorso_flamer_eh1,Prefab,Assets/Character/Mechs/Prefabs/Weapons/Shadowhawk/chrPrfWeap_shadowhawk_lefttorso_flamer_eh1.prefab,342,2018-02-27T00:34:53.1893999Z,2019-05-17T19:52:57.5908004Z,,chrprfmech_shadowhawkbase-001,False,3910232389,False,False
chrPrfWeap_shadowhawk_lefttorso_flamer_eh2,Prefab,Assets/Character/Mechs/Prefabs/Weapons/Shadowhawk/chrPrfWeap_shadowhawk_lefttorso_flamer_eh2.prefab,342,2018-02-27T00:34:53.1893999Z,2019-05-17T19:52:57.4693880Z,,chrprfmech_shadowhawkbase-001,False,3910232389,False,False
chrPrfWeap_shadowhawk_lefttorso_flamer_eh3,Prefab,Assets/Character/Mechs/Prefabs/Weapons/Shadowhawk/chrPrfWeap_shadowhawk_lefttorso_flamer_eh3.prefab,342,2018-02-27T00:34:53.1903997Z,2019-05-17T19:52:57.5738047Z,,chrprfmech_shadowhawkbase-001,False,3910232389,False,False
chrPrfWeap_shadowhawk_lefttorso_gauss_bh1,Prefab,Assets/Character/Mechs/Prefabs/Weapons/Shadowhawk/chrPrfWeap_shadowhawk_lefttorso_gauss_bh1.prefab,342,2018-02-27T00:34:53.1903997Z,2019-05-17T19:52:57.6158928Z,,chrprfmech_shadowhawkbase-001,False,3910232389,False,False
chrPrfWeap_shadowhawk_lefttorso_laser_eh1,Prefab,Assets/Character/Mechs/Prefabs/Weapons/Shadowhawk/chrPrfWeap_shadowhawk_lefttorso_laser_eh1.prefab,342,2018-02-27T00:34:53.1914008Z,2019-05-17T19:52:57.6178551Z,,chrprfmech_shadowhawkbase-001,False,3910232389,False,False
chrPrfWeap_shadowhawk_lefttorso_laser_eh2,Prefab,Assets/Character/Mechs/Prefabs/Weapons/Shadowhawk/chrPrfWeap_shadowhawk_lefttorso_laser_eh2.prefab,342,2018-02-27T00:34:53.1914008Z,2019-05-17T19:52:57.6188968Z,,chrprfmech_shadowhawkbase-001,False,3910232389,False,False
chrPrfWeap_shadowhawk_lefttorso_laser_eh3,Prefab,Assets/Character/Mechs/Prefabs/Weapons/Shadowhawk/chrPrfWeap_shadowhawk_lefttorso_laser_eh3.prefab,342,2018-02-27T00:34:53.1924024Z,2019-05-17T19:52:57.6420153Z,,chrprfmech_shadowhawkbase-001,False,3910232389,False,False
chrPrfWeap_shadowhawk_lefttorso_lbx_bh1,Prefab,Assets/Character/Mechs/Prefabs/Weapons/Shadowhawk/chrPrfWeap_shadowhawk_lefttorso_lbx_bh1.prefab,342,2018-02-27T00:34:53.1924024Z,2019-05-17T19:52:57.7387508Z,,chrprfmech_shadowhawkbase-001,False,3910232389,False,False
chrPrfWeap_shadowhawk_lefttorso_lbx_bh2,Prefab,Assets/Character/Mechs/Prefabs/Weapons/Shadowhawk/chrPrfWeap_shadowhawk_lefttorso_lbx_bh2.prefab,342,2018-02-27T00:34:53.1924024Z,2019-05-17T19:53:00.7456491Z,,chrprfmech_shadowhawkbase-001,False,3910232389,False,False
chrPrfWeap_shadowhawk_lefttorso_mg_bh1,Prefab,Assets/Character/Mechs/Prefabs/Weapons/Shadowhawk/chrPrfWeap_shadowhawk_lefttorso_mg_bh1.prefab,342,2018-02-27T00:34:53.1934013Z,2019-05-17T19:53:00.8714107Z,,chrprfmech_shadowhawkbase-001,False,3910232389,False,False
chrPrfWeap_shadowhawk_lefttorso_mg_bh2,Prefab,Assets/Character/Mechs/Prefabs/Weapons/Shadowhawk/chrPrfWeap_shadowhawk_lefttorso_mg_bh2.prefab,342,2018-02-27T00:34:53.1934013Z,2019-05-17T19:53:00.6882118Z,,chrprfmech_shadowhawkbase-001,False,3910232389,False,False
chrPrfWeap_shadowhawk_lefttorso_mg_bh3,Prefab,Assets/Character/Mechs/Prefabs/Weapons/Shadowhawk/chrPrfWeap_shadowhawk_lefttorso_mg_bh3.prefab,342,2018-02-27T00:34:53.1943997Z,2019-05-17T19:53:00.7991050Z,,chrprfmech_shadowhawkbase-001,False,3910232389,False,False
chrPrfWeap_shadowhawk_lefttorso_ppc_eh1,Prefab,Assets/Character/Mechs/Prefabs/Weapons/Shadowhawk/chrPrfWeap_shadowhawk_lefttorso_ppc_eh1.prefab,342,2018-02-27T00:34:53.1943997Z,2019-05-17T19:53:00.8291688Z,,chrprfmech_shadowhawkbase-001,False,3910232389,False,False
chrPrfWeap_shadowhawk_lefttorso_ppc_eh2,Prefab,Assets/Character/Mechs/Prefabs/Weapons/Shadowhawk/chrPrfWeap_shadowhawk_lefttorso_ppc_eh2.prefab,342,2018-02-27T00:34:53.1954010Z,2019-05-17T19:53:00.8392095Z,,chrprfmech_shadowhawkbase-001,False,3910232389,False,False
chrPrfWeap_shadowhawk_lefttorso_ppc_eh3,Prefab,Assets/Character/Mechs/Prefabs/Weapons/Shadowhawk/chrPrfWeap_shadowhawk_lefttorso_ppc_eh3.prefab,342,2018-02-27T00:34:53.1954010Z,2019-05-17T19:53:00.7142139Z,,chrprfmech_shadowhawkbase-001,False,3910232389,False,False
chrPrfWeap_shadowhawk_lefttorso_uac5_bh1,Prefab,Assets/Character/Mechs/Prefabs/Weapons/Shadowhawk/chrPrfWeap_shadowhawk_lefttorso_uac5_bh1.prefab,342,2018-02-27T00:34:53.1954010Z,2019-05-17T19:52:59.3372921Z,,chrprfmech_shadowhawkbase-001,False,3910232389,False,False
chrPrfWeap_shadowhawk_lefttorso_uac5_bh2,Prefab,Assets/Character/Mechs/Prefabs/Weapons/Shadowhawk/chrPrfWeap_shadowhawk_lefttorso_uac5_bh2.prefab,342,2018-02-27T00:34:53.1964011Z,2019-05-17T19:52:59.4396118Z,,chrprfmech_shadowhawkbase-001,False,3910232389,False,False
chrPrfWeap_shadowhawk_rightarm_flamer_eh1,Prefab,Assets/Character/Mechs/Prefabs/Weapons/Shadowhawk/chrPrfWeap_shadowhawk_rightarm_flamer_eh1.prefab,342,2018-02-27T00:34:53.1964011Z,2019-05-17T19:53:00.3676173Z,,chrprfmech_shadowhawkbase-001,False,3910232389,False,False
chrPrfWeap_shadowhawk_rightarm_flamer_eh2,Prefab,Assets/Character/Mechs/Prefabs/Weapons/Shadowhawk/chrPrfWeap_shadowhawk_rightarm_flamer_eh2.prefab,342,2018-02-27T00:34:53.1974005Z,2019-05-17T19:53:00.4596933Z,,chrprfmech_shadowhawkbase-001,False,3910232389,False,False
chrPrfWeap_shadowhawk_rightarm_laser_eh1,Prefab,Assets/Character/Mechs/Prefabs/Weapons/Shadowhawk/chrPrfWeap_shadowhawk_rightarm_laser_eh1.prefab,342,2018-02-27T00:34:53.1974005Z,2019-05-17T19:53:00.8311983Z,,chrprfmech_shadowhawkbase-001,False,3910232389,False,False
chrPrfWeap_shadowhawk_rightarm_laser_eh2,Prefab,Assets/Character/Mechs/Prefabs/Weapons/Shadowhawk/chrPrfWeap_shadowhawk_rightarm_laser_eh2.prefab,342,2018-02-27T00:34:53.1974005Z,2019-05-17T19:53:00.4586844Z,,chrprfmech_shadowhawkbase-001,False,3910232389,False,False
chrPrfWeap_shadowhawk_rightarm_ppc_eh1,Prefab,Assets/Character/Mechs/Prefabs/Weapons/Shadowhawk/chrPrfWeap_shadowhawk_rightarm_ppc_eh1.prefab,342,2018-02-27T00:34:53.1984001Z,2019-05-17T19:53:00.6060518Z,,chrprfmech_shadowhawkbase-001,False,3910232389,False,False
chrPrfWeap_shadowhawk_rightarm_ppc_eh2,Prefab,Assets/Character/Mechs/Prefabs/Weapons/Shadowhawk/chrPrfWeap_shadowhawk_rightarm_ppc_eh2.prefab,342,2018-02-27T00:34:53.1984001Z,2019-05-17T19:53:00.6912128Z,,chrprfmech_shadowhawkbase-001,False,3910232389,False,False
chrPrfWeap_shadowhawk_righttorso_lrm10_mh1,Prefab,Assets/Character/Mechs/Prefabs/Weapons/Shadowhawk/chrPrfWeap_shadowhawk_righttorso_lrm10_mh1.prefab,342,2018-02-27T00:34:53.1993997Z,2019-05-17T19:52:58.9556092Z,,chrprfmech_shadowhawkbase-001,False,3910232389,False,False
chrPrfWeap_shadowhawk_righttorso_lrm10_mh2,Prefab,Assets/Character/Mechs/Prefabs/Weapons/Shadowhawk/chrPrfWeap_shadowhawk_righttorso_lrm10_mh2.prefab,342,2018-02-27T00:34:53.1993997Z,2019-05-17T19:52:58.9595811Z,,chrprfmech_shadowhawkbase-001,False,3910232389,False,False
chrPrfWeap_shadowhawk_righttorso_lrm10_mh3,Prefab,Assets/Character/Mechs/Prefabs/Weapons/Shadowhawk/chrPrfWeap_shadowhawk_righttorso_lrm10_mh3.prefab,342,2018-02-27T00:34:53.2004010Z,2019-05-17T19:52:58.9575800Z,,chrprfmech_shadowhawkbase-001,False,3910232389,False,False
chrPrfWeap_shadowhawk_righttorso_lrm5_mh1,Prefab,Assets/Character/Mechs/Prefabs/Weapons/Shadowhawk/chrPrfWeap_shadowhawk_righttorso_lrm5_mh1.prefab,342,2018-02-27T00:34:53.2004010Z,2019-05-17T19:52:59.2598042Z,,chrprfmech_shadowhawkbase-001,False,3910232389,False,False
chrPrfWeap_shadowhawk_righttorso_lrm5_mh2,Prefab,Assets/Character/Mechs/Prefabs/Weapons/Shadowhawk/chrPrfWeap_shadowhawk_righttorso_lrm5_mh2.prefab,342,2018-02-27T00:34:53.2014004Z,2019-05-17T19:52:59.2235965Z,,chrprfmech_shadowhawkbase-001,False,3910232389,False,False
chrPrfWeap_shadowhawk_righttorso_lrm5_mh3,Prefab,Assets/Character/Mechs/Prefabs/Weapons/Shadowhawk/chrPrfWeap_shadowhawk_righttorso_lrm5_mh3.prefab,342,2018-02-27T00:34:53.2024008Z,2019-05-17T19:52:59.2578364Z,,chrprfmech_shadowhawkbase-001,False,3910232389,False,False
chrPrfWeap_shadowhawk_righttorso_srm2_mh1,Prefab,Assets/Character/Mechs/Prefabs/Weapons/Shadowhawk/chrPrfWeap_shadowhawk_righttorso_srm2_mh1.prefab,342,2018-02-27T00:34:53.2024008Z,2019-05-17T19:52:59.3609261Z,,chrprfmech_shadowhawkbase-001,False,3910232389,False,False
chrPrfWeap_shadowhawk_righttorso_srm2_mh2,Prefab,Assets/Character/Mechs/Prefabs/Weapons/Shadowhawk/chrPrfWeap_shadowhawk_righttorso_srm2_mh2.prefab,342,2018-02-27T00:34:53.2024008Z,2019-05-17T19:52:59.4445823Z,,chrprfmech_shadowhawkbase-001,False,3910232389,False,False
chrPrfWeap_shadowhawk_righttorso_srm2_mh3,Prefab,Assets/Character/Mechs/Prefabs/Weapons/Shadowhawk/chrPrfWeap_shadowhawk_righttorso_srm2_mh3.prefab,342,2018-02-27T00:34:53.2034014Z,2019-05-17T19:52:59.4375827Z,,chrprfmech_shadowhawkbase-001,False,3910232389,False,False
chrPrfWeap_shadowhawk_righttorso_srm6_mh1,Prefab,Assets/Character/Mechs/Prefabs/Weapons/Shadowhawk/chrPrfWeap_shadowhawk_righttorso_srm6_mh1.prefab,342,2018-02-27T00:34:53.2034014Z,2019-05-17T19:52:59.0795749Z,,chrprfmech_shadowhawkbase-001,False,3910232389,False,False
chrPrfWeap_shadowhawk_righttorso_srm6_mh2,Prefab,Assets/Character/Mechs/Prefabs/Weapons/Shadowhawk/chrPrfWeap_shadowhawk_righttorso_srm6_mh2.prefab,342,2018-02-27T00:34:53.2044002Z,2019-05-17T19:52:59.1455764Z,,chrprfmech_shadowhawkbase-001,False,3910232389,False,False
chrPrfWeap_shadowhawk_righttorso_srm6_mh3,Prefab,Assets/Character/Mechs/Prefabs/Weapons/Shadowhawk/chrPrfWeap_shadowhawk_righttorso_srm6_mh3.prefab,342,2018-02-27T00:34:53.2044002Z,2019-05-17T19:52:59.1025855Z,,chrprfmech_shadowhawkbase-001,False,3910232389,False,False
chrPrfComp_shadowhawk_centertorso_headlight,Prefab,Assets/Character/Mechs/Prefabs/Components/Shadowhawk/chrPrfComp_shadowhawk_centertorso_headlight.prefab,358,2018-03-06T22:48:44.9272300Z,2020-02-26T07:20:23.3004914Z,,chrprfmech_shadowhawkbase-001,False,3910232389,False,False
chrPrfComp_shadowhawk_centertorso_jumpjet,Prefab,Assets/Character/Mechs/Prefabs/Components/Shadowhawk/chrPrfComp_shadowhawk_centertorso_jumpjet.prefab,346,2018-02-27T00:34:49.1447013Z,2019-06-25T17:24:06.8786867Z,,chrprfmech_shadowhawkbase-001,False,3910232389,False,False
chrPrfComp_shadowhawk_leftshoulder_headlight,Prefab,Assets/Character/Mechs/Prefabs/Components/Shadowhawk/chrPrfComp_shadowhawk_leftshoulder_headlight.prefab,342,2018-02-27T00:34:49.1457012Z,2019-05-17T19:52:22.8569263Z,,chrprfmech_shadowhawkbase-001,False,3910232389,False,False
chrPrfComp_shadowhawk_rightshoulder_headlight,Prefab,Assets/Character/Mechs/Prefabs/Components/Shadowhawk/chrPrfComp_shadowhawk_rightshoulder_headlight.prefab,342,2018-02-27T00:34:49.1457012Z,2019-05-17T19:52:22.7161021Z,,chrprfmech_shadowhawkbase-001,False,3910232389,False,False
chrPrfComp_shadowhawk_simgame,Prefab,Assets/Character/Mechs/Prefabs/Components/Shadowhawk/chrPrfComp_shadowhawk_simgame.prefab,360,2018-03-06T22:48:44.9442569Z,2019-06-25T17:24:06.8456876Z,,chrprfmech_shadowhawkbase-001,False,3910232389,False,False
chrPrfMech_shadowhawkBase-001,Prefab,Assets/Character/Mechs/Prefabs/chrPrfMech_shadowhawkBase-001.prefab,180,2018-03-06T22:48:43.6944791Z,2019-06-25T17:47:23.7780957Z,,chrprfmech_shadowhawkbase-001,False,3910232389,False,False
chrPrfWeap_spider_centertorso_flamer_eh1,Prefab,Assets/Character/Mechs/Prefabs/Weapons/Spider/chrPrfWeap_spider_centertorso_flamer_eh1.prefab,342,2018-02-27T00:34:53.2343995Z,2019-05-17T19:53:00.3424005Z,,chrprfmech_spiderbase-001,False,608024166,False,False
chrPrfWeap_spider_centertorso_flamer_eh2,Prefab,Assets/Character/Mechs/Prefabs/Weapons/Spider/chrPrfWeap_spider_centertorso_flamer_eh2.prefab,342,2018-02-27T00:34:53.2354011Z,2019-05-17T19:53:00.3897611Z,,chrprfmech_spiderbase-001,False,608024166,False,False
chrPrfWeap_spider_centertorso_laser_eh1,Prefab,Assets/Character/Mechs/Prefabs/Weapons/Spider/chrPrfWeap_spider_centertorso_laser_eh1.prefab,342,2018-02-27T00:34:53.2354011Z,2019-05-17T19:53:00.3604306Z,,chrprfmech_spiderbase-001,False,608024166,False,False
chrPrfWeap_spider_centertorso_laser_eh2,Prefab,Assets/Character/Mechs/Prefabs/Weapons/Spider/chrPrfWeap_spider_centertorso_laser_eh2.prefab,342,2018-02-27T00:34:53.2364012Z,2019-05-17T19:53:00.4567109Z,,chrprfmech_spiderbase-001,False,608024166,False,False
chrPrfWeap_spider_centertorso_lrm5_mh1,Prefab,Assets/Character/Mechs/Prefabs/Weapons/Spider/chrPrfWeap_spider_centertorso_lrm5_mh1.prefab,342,2018-02-27T00:34:53.2364012Z,2019-05-17T19:52:59.2185946Z,,chrprfmech_spiderbase-001,False,608024166,False,False
chrPrfWeap_spider_centertorso_narc_mh1,Prefab,Assets/Character/Mechs/Prefabs/Weapons/Spider/chrPrfWeap_spider_centertorso_narc_mh1.prefab,342,2018-02-27T00:34:53.2374013Z,2019-05-17T19:53:00.3543983Z,,chrprfmech_spiderbase-001,False,608024166,False,False
chrPrfWeap_spider_centertorso_srm2_mh1,Prefab,Assets/Character/Mechs/Prefabs/Weapons/Spider/chrPrfWeap_spider_centertorso_srm2_mh1.prefab,342,2018-02-27T00:34:53.2374013Z,2019-05-17T19:52:59.4435798Z,,chrprfmech_spiderbase-001,False,608024166,False,False
chrPrfWeap_spider_centertorso_srm4_mh1,Prefab,Assets/Character/Mechs/Prefabs/Weapons/Spider/chrPrfWeap_spider_centertorso_srm4_mh1.prefab,342,2018-02-27T00:34:53.2374013Z,2019-05-17T19:52:59.3599606Z,,chrprfmech_spiderbase-001,False,608024166,False,False
chrPrfWeap_spider_centertorso_srm6_mh1,Prefab,Assets/Character/Mechs/Prefabs/Weapons/Spider/chrPrfWeap_spider_centertorso_srm6_mh1.prefab,342,2018-02-27T00:34:53.2384012Z,2019-05-17T19:52:59.1085761Z,,chrprfmech_spiderbase-001,False,608024166,False,False
chrPrfWeap_spider_leftarm_ac10_bh1,Prefab,Assets/Character/Mechs/Prefabs/Weapons/Spider/chrPrfWeap_spider_leftarm_ac10_bh1.prefab,342,2018-02-27T00:34:53.2384012Z,2019-05-17T19:53:00.1405457Z,,chrprfmech_spiderbase-001,False,608024166,False,False
chrPrfWeap_spider_leftarm_ac2_bh1,Prefab,Assets/Character/Mechs/Prefabs/Weapons/Spider/chrPrfWeap_spider_leftarm_ac2_bh1.prefab,342,2018-02-27T00:34:53.2394013Z,2019-05-17T19:53:00.2334492Z,,chrprfmech_spiderbase-001,False,608024166,False,False
chrPrfWeap_spider_leftarm_ac2_bh2,Prefab,Assets/Character/Mechs/Prefabs/Weapons/Spider/chrPrfWeap_spider_leftarm_ac2_bh2.prefab,342,2018-02-27T00:34:53.2394013Z,2019-05-17T19:53:00.2354493Z,,chrprfmech_spiderbase-001,False,608024166,False,False
chrPrfWeap_spider_leftarm_ac5_bh1,Prefab,Assets/Character/Mechs/Prefabs/Weapons/Spider/chrPrfWeap_spider_leftarm_ac5_bh1.prefab,342,2018-02-27T00:34:53.2394013Z,2019-05-17T19:53:00.2530874Z,,chrprfmech_spiderbase-001,False,608024166,False,False
chrPrfWeap_spider_leftarm_ac5_bh2,Prefab,Assets/Character/Mechs/Prefabs/Weapons/Spider/chrPrfWeap_spider_leftarm_ac5_bh2.prefab,342,2018-02-27T00:34:53.2404002Z,2019-05-17T19:53:00.2488475Z,,chrprfmech_spiderbase-001,False,608024166,False,False
chrPrfWeap_spider_leftarm_flamer_eh2,Prefab,Assets/Character/Mechs/Prefabs/Weapons/Spider/chrPrfWeap_spider_leftarm_flamer_eh2.prefab,342,2018-02-27T00:34:53.2404002Z,2019-05-17T19:53:00.0895830Z,,chrprfmech_spiderbase-001,False,608024166,False,False
chrPrfWeap_spider_leftarm_gauss_bh1,Prefab,Assets/Character/Mechs/Prefabs/Weapons/Spider/chrPrfWeap_spider_leftarm_gauss_bh1.prefab,342,2018-02-27T00:34:53.2414000Z,2019-05-17T19:53:00.1087247Z,,chrprfmech_spiderbase-001,False,608024166,False,False
chrPrfWeap_spider_leftarm_laser_eh2,Prefab,Assets/Character/Mechs/Prefabs/Weapons/Spider/chrPrfWeap_spider_leftarm_laser_eh2.prefab,342,2018-02-27T00:34:53.2414000Z,2019-05-17T19:53:00.2028386Z,,chrprfmech_spiderbase-001,False,608024166,False,False
chrPrfWeap_spider_leftarm_lbx10_bh1,Prefab,Assets/Character/Mechs/Prefabs/Weapons/Spider/chrPrfWeap_spider_leftarm_lbx10_bh1.prefab,342,2018-02-27T00:34:53.2414000Z,2019-05-17T19:53:00.1107562Z,,chrprfmech_spiderbase-001,False,608024166,False,False
chrPrfWeap_spider_leftarm_mg_bh1,Prefab,Assets/Character/Mechs/Prefabs/Weapons/Spider/chrPrfWeap_spider_leftarm_mg_bh1.prefab,342,2018-02-27T00:34:53.2424006Z,2019-05-17T19:53:00.3383987Z,,chrprfmech_spiderbase-001,False,608024166,False,False
chrPrfWeap_spider_leftarm_mg_bh2,Prefab,Assets/Character/Mechs/Prefabs/Weapons/Spider/chrPrfWeap_spider_leftarm_mg_bh2.prefab,342,2018-02-27T00:34:53.2424006Z,2019-05-17T19:53:00.3403988Z,,chrprfmech_spiderbase-001,False,608024166,False,False
chrPrfWeap_spider_leftarm_ppc_eh2,Prefab,Assets/Character/Mechs/Prefabs/Weapons/Spider/chrPrfWeap_spider_leftarm_ppc_eh2.prefab,342,2018-02-27T00:34:53.2434002Z,2019-05-17T19:53:00.2468494Z,,chrprfmech_spiderbase-001,False,608024166,False,False
chrPrfWeap_spider_leftarm_uac5_bh1,Prefab,Assets/Character/Mechs/Prefabs/Weapons/Spider/chrPrfWeap_spider_leftarm_uac5_bh1.prefab,342,2018-02-27T00:34:53.2434002Z,2019-05-17T19:53:00.2018077Z,,chrprfmech_spiderbase-001,False,608024166,False,False
chrPrfWeap_spider_rightarm_ac10_bh1,Prefab,Assets/Character/Mechs/Prefabs/Weapons/Spider/chrPrfWeap_spider_rightarm_ac10_bh1.prefab,342,2018-02-27T00:34:53.2434002Z,2019-05-17T19:52:59.6159025Z,,chrprfmech_spiderbase-001,False,608024166,False,False
chrPrfWeap_spider_rightarm_ac2_bh1,Prefab,Assets/Character/Mechs/Prefabs/Weapons/Spider/chrPrfWeap_spider_rightarm_ac2_bh1.prefab,342,2018-02-27T00:34:53.2444006Z,2019-05-17T19:52:59.9910804Z,,chrprfmech_spiderbase-001,False,608024166,False,False
chrPrfWeap_spider_rightarm_ac2_bh2,Prefab,Assets/Character/Mechs/Prefabs/Weapons/Spider/chrPrfWeap_spider_rightarm_ac2_bh2.prefab,342,2018-02-27T00:34:53.2444006Z,2019-05-17T19:52:59.9628738Z,,chrprfmech_spiderbase-001,False,608024166,False,False
chrPrfWeap_spider_rightarm_ac5_bh1,Prefab,Assets/Character/Mechs/Prefabs/Weapons/Spider/chrPrfWeap_spider_rightarm_ac5_bh1.prefab,342,2018-02-27T00:34:53.2454004Z,2019-05-17T19:52:59.9467070Z,,chrprfmech_spiderbase-001,False,608024166,False,False
chrPrfWeap_spider_rightarm_ac5_bh2,Prefab,Assets/Character/Mechs/Prefabs/Weapons/Spider/chrPrfWeap_spider_rightarm_ac5_bh2.prefab,342,2018-02-27T00:34:53.2454004Z,2019-05-17T19:52:59.9608801Z,,chrprfmech_spiderbase-001,False,608024166,False,False
chrPrfWeap_spider_rightarm_flamer_eh1,Prefab,Assets/Character/Mechs/Prefabs/Weapons/Spider/chrPrfWeap_spider_rightarm_flamer_eh1.prefab,342,2018-02-27T00:34:53.2464005Z,2019-05-17T19:52:59.4415777Z,,chrprfmech_spiderbase-001,False,608024166,False,False
chrPrfWeap_spider_rightarm_flamer_eh2,Prefab,Assets/Character/Mechs/Prefabs/Weapons/Spider/chrPrfWeap_spider_rightarm_flamer_eh2.prefab,342,2018-02-27T00:34:53.2464005Z,2019-05-17T19:52:59.4668037Z,,chrprfmech_spiderbase-001,False,608024166,False,False
chrPrfWeap_spider_rightarm_gauss_bh1,Prefab,Assets/Character/Mechs/Prefabs/Weapons/Spider/chrPrfWeap_spider_rightarm_gauss_bh1.prefab,342,2018-02-27T00:34:53.2464005Z,2019-05-17T19:52:59.4658089Z,,chrprfmech_spiderbase-001,False,608024166,False,False
chrPrfWeap_spider_rightarm_laser_eh1,Prefab,Assets/Character/Mechs/Prefabs/Weapons/Spider/chrPrfWeap_spider_rightarm_laser_eh1.prefab,342,2018-02-27T00:34:53.2474004Z,2019-05-17T19:52:59.5642296Z,,chrprfmech_spiderbase-001,False,608024166,False,False
chrPrfWeap_spider_rightarm_laser_eh2,Prefab,Assets/Character/Mechs/Prefabs/Weapons/Spider/chrPrfWeap_spider_rightarm_laser_eh2.prefab,342,2018-02-27T00:34:53.2474004Z,2019-05-17T19:52:59.5662296Z,,chrprfmech_spiderbase-001,False,608024166,False,False
chrPrfWeap_spider_rightarm_lbx10_bh1,Prefab,Assets/Character/Mechs/Prefabs/Weapons/Spider/chrPrfWeap_spider_rightarm_lbx10_bh1.prefab,342,2018-02-27T00:34:53.2484003Z,2019-05-17T19:52:59.4637704Z,,chrprfmech_spiderbase-001,False,608024166,False,False
chrPrfWeap_spider_rightarm_mg_bh1,Prefab,Assets/Character/Mechs/Prefabs/Weapons/Spider/chrPrfWeap_spider_rightarm_mg_bh1.prefab,342,2018-02-27T00:34:53.2484003Z,2019-05-17T19:52:59.9669017Z,,chrprfmech_spiderbase-001,False,608024166,False,False
chrPrfWeap_spider_rightarm_mg_bh2,Prefab,Assets/Character/Mechs/Prefabs/Weapons/Spider/chrPrfWeap_spider_rightarm_mg_bh2.prefab,342,2018-02-27T00:34:53.2484003Z,2019-05-17T19:53:00.1067559Z,,chrprfmech_spiderbase-001,False,608024166,False,False
chrPrfWeap_spider_rightarm_ppc_eh1,Prefab,Assets/Character/Mechs/Prefabs/Weapons/Spider/chrPrfWeap_spider_rightarm_ppc_eh1.prefab,342,2018-02-27T00:34:53.2494004Z,2019-05-17T19:52:59.9679028Z,,chrprfmech_spiderbase-001,False,608024166,False,False
chrPrfWeap_spider_rightarm_ppc_eh2,Prefab,Assets/Character/Mechs/Prefabs/Weapons/Spider/chrPrfWeap_spider_rightarm_ppc_eh2.prefab,342,2018-02-27T00:34:53.2494004Z,2019-05-17T19:52:59.9648731Z,,chrprfmech_spiderbase-001,False,608024166,False,False
chrPrfWeap_spider_rightarm_uac5_bh1,Prefab,Assets/Character/Mechs/Prefabs/Weapons/Spider/chrPrfWeap_spider_rightarm_uac5_bh1.prefab,342,2018-02-27T00:34:53.2504002Z,2019-05-17T19:52:59.5682323Z,,chrprfmech_spiderbase-001,False,608024166,False,False
chrPrfComp_spider_centertorso_headlight,Prefab,Assets/Character/Mechs/Prefabs/Components/Spider/chrPrfComp_spider_centertorso_headlight.prefab,358,2018-03-06T22:48:43.6269806Z,2020-02-26T07:19:57.8237774Z,,chrprfmech_spiderbase-001,False,608024166,False,False
chrPrfComp_spider_centertorso_jumpjet,Prefab,Assets/Character/Mechs/Prefabs/Components/Spider/chrPrfComp_spider_centertorso_jumpjet.prefab,346,2018-02-27T00:34:49.1507003Z,2019-06-25T17:24:06.8816882Z,,chrprfmech_spiderbase-001,False,608024166,False,False
